date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,trading_cost_paid,cost_coeff
2022-06-06,Simple alpha + EWMA + Enhanced + Two-Step,2.7831502753547115,2.6081218662134678,0.0019491477876447067,0.0017967253697390372,0.05002761552440413,0.0001524224179056693,0.0028281426489585727
2022-06-06,Simple alpha + SampleCov + Basic + One-Step,2.4665343699648137,1.8828210098697935,0.004148482604999013,0.003428263594190626,0.24042793465804735,0.0007202190108083875,0.0028281426489585727
2022-06-06,Simple alpha + SampleCov + Basic + Two-Step,2.4673026051800706,1.875448883863889,0.004166602948088732,0.003429059872687276,0.2451937876734508,0.0007375430754014556,0.0028281426489585727
2022-06-06,Simple alpha + SampleCov + Enhanced + One-Step,2.7570618983553263,2.5847025726840163,0.0030532754663756523,0.0029065537893478615,0.04997969305502061,0.0001467216770277906,0.0028281426489585727
2022-06-06,Simple alpha + SampleCov + Enhanced + Two-Step,2.629552969287163,2.464188634616668,0.0019470707211389927,0.0017946743933590686,0.0500445598262551,0.00015239632777992398,0.0028281426489585727
2022-06-07,AR1 alpha + EWMA + Basic + One-Step,2.9824772725274697,2.0313262073288234,0.016509619290274613,0.01598964835378625,0.2160880411817253,0.0005199709364883647,0.0027823823451414314
2022-06-07,AR1 alpha + EWMA + Basic + Two-Step,2.9828413605174853,2.01836841911696,0.016528492220760985,0.01598688827403506,0.22875210922789432,0.0005416039467259245,0.0027823823451414314
2022-06-07,AR1 alpha + EWMA + Enhanced + One-Step,3.3310202031946683,3.1216816812918653,0.01598637498704937,0.015846463809694167,0.04998428181087551,0.00013991117735520327,0.0027823823451414314
2022-06-07,AR1 alpha + EWMA + Enhanced + Two-Step,2.823176300499774,2.645288301207918,0.015447030352693616,0.015305557036218664,0.05002378232641673,0.00014147331647495023,0.0027823823451414314
2022-06-07,AR1 alpha + SampleCov + Basic + One-Step,2.633974354541158,1.8453879798571182,0.01781489927692364,0.017308614026330892,0.1700472333491796,0.0005062852505927482,0.0027823823451414314
2022-06-07,AR1 alpha + SampleCov + Basic + Two-Step,2.637980482450756,1.8361018347063867,0.017818855175929595,0.0172800005978059,0.1795646550923974,0.0005388545781236983,0.0027823823451414314
2022-06-07,AR1 alpha + SampleCov + Enhanced + One-Step,2.8358882776542136,2.6586577655446852,0.01728355598382872,0.01714224382763034,0.04997003152001198,0.00014131215619837695,0.0027823823451414314
2022-06-07,AR1 alpha + SampleCov + Enhanced + Two-Step,2.6909554119203567,2.522366534013642,0.01627932428621299,0.016137816435703695,0.05004574561467758,0.000141507850509291,0.0027823823451414314
