seed,strategy,final_equity_gross,final_equity_net,sharpe_gross,sharpe_net,max_dd_gross,max_dd_net,avg_turnover,avg_max_weight,has_nan_weights
20,Simple + Advanced,2.4768648613624693,2.3294979128651603,0.9259588522739935,0.8727184070358606,-0.34545719306325406,-0.35973061128484285,0.11935516459378313,0.09999608075639571,False
20,AR1 + Advanced,3.520330946573448,3.407962047537423,1.2030737668741165,1.1757438321870775,-0.2071860686674617,-0.21331329874413174,0.06316503091739695,0.09983868494860411,False
21,Simple + Baseline,3.2990425518124322,3.1026991173026515,1.2284874845336033,1.1717942117730689,-0.308147010306837,-0.31804751313095336,0.12013145557398468,0.1000000910879045,False
21,AR1 + Baseline,2.775520257494163,2.707816277505307,1.045118945230566,1.0231432320074711,-0.28440988911585985,-0.2884746869592758,0.04839780523655846,0.09984251237745403,False
21,Simple + Advanced,3.202062720617677,3.0091589653257875,1.2105376993338446,1.1526477122627772,-0.31820866910772405,-0.32778659762071516,0.1217028178607671,0.09999671794981421,False
21,AR1 + Advanced,2.8633162605736255,2.794884479379279,1.0867587092956914,1.0648417089779254,-0.27336297046396485,-0.27743962248185483,0.04740305051779721,0.09983756863959481,False
22,Simple + Baseline,1.521401178121832,1.428556698706054,0.5410090400890927,0.47824122241633665,-0.4775027845722968,-0.4992423149018147,0.12243308842955483,0.1000002198255361,False
22,AR1 + Baseline,2.7603064300874585,2.6974928629254906,1.1196356394538245,1.097191386142289,-0.3276584583501311,-0.33650653809869924,0.04491570451564291,0.09984344522178297,False
22,Simple + Advanced,1.48100392527705,1.3903459891382048,0.5166737857329057,0.45313628468439776,-0.4544124895260264,-0.4766984507172827,0.12279934639989729,0.09999607016252864,False
22,AR1 + Advanced,2.6801257589356875,2.617961224725577,1.1031719460708485,1.079939095096907,-0.32031394334878016,-0.3294828241540927,0.0457866767375659,0.09983867433581793,False
23,Simple + Baseline,2.5182703830734026,2.351775983415898,0.9420288816699408,0.882289298561188,-0.4015394624827364,-0.4278049801875271,0.13335292538531623,0.09999993708019854,False
23,AR1 + Baseline,3.6128405634347325,3.5286515693897087,1.2820164085190828,1.2611528925523676,-0.3868316505672962,-0.3907456191680353,0.04618215969523434,0.09984249885916209,False
23,Simple + Advanced,2.4428735814344784,2.2821336749478847,0.9348855373958382,0.8737813030948247,-0.3945370177759864,-0.4116461348826237,0.13274081517256534,0.0999964391089773,False
23,AR1 + Advanced,3.6325466276325034,3.547876186704566,1.2941544852250915,1.2730995166796006,-0.37692760739734166,-0.3794529009028754,0.04616740171224536,0.09983865709951845,False
24,Simple + Baseline,1.4778800821291378,1.3901774103727491,0.5229788973633726,0.4595278326533448,-0.44000771693753293,-0.4616905241108614,0.11892745643575467,0.10000003133335679,False
24,AR1 + Baseline,2.328674693286781,2.276383643632415,1.0036683791715129,0.9798210685920722,-0.24643018201182787,-0.24856408174818878,0.04422558460104807,0.09984272948524048,False
24,Simple + Advanced,1.4465972002367251,1.360466471508859,0.5045173083763892,0.43998815868915225,-0.43121165659199345,-0.4528617964454552,0.1193593403881078,0.09999541628790644,False
24,AR1 + Advanced,2.4917964601356535,2.4345256832493463,1.0810822544629108,1.056549945338455,-0.2418762515484587,-0.2441552801490522,0.045319875043042586,0.09983967940671744,False
25,Simple + Baseline,1.9962534174646944,1.8829708019521874,0.8142117374586404,0.7555201219453745,-0.3911810268622049,-0.4013312919921901,0.11339664507733715,0.10000005725941835,False
25,AR1 + Baseline,3.6959075459132413,3.6281598877084833,1.3878224812040103,1.3699810497143239,-0.2098524149222376,-0.21014491063846497,0.0359926333908007,0.099843898775782,False
25,Simple + Advanced,1.9903812312064504,1.8778360168030563,0.81252465356554,0.7539039934558075,-0.379935812524523,-0.390104636055008,0.11296235355049854,0.09999609468696398,False
25,AR1 + Advanced,3.4891050814582263,3.421846830387822,1.3499752390012834,1.3308758166573318,-0.2029799311886199,-0.20343734918091771,0.0378588225986296,0.09983927612026654,False
