seed,name,avg_turnover,max_turnover,avg_max_weight,avg_cost_coeff,avg_realised_tc,has_nan_weights,gross_n_obs,gross_mean_daily,gross_vol_daily,gross_ann_return,gross_ann_vol,gross_sharpe,gross_max_drawdown,gross_cum_return,net_n_obs,net_mean_daily,net_vol_daily,net_ann_return,net_ann_vol,net_sharpe,net_max_drawdown,net_cum_return
7,Simple + Sample Covariance + Two-Step,0.2088742803247154,0.7958754174223815,0.09997248675969685,0.001999999999999999,0.00045140156597537316,False,1014,0.0008900450355981731,0.019435002132385273,0.2242913489707396,0.3085210942338087,0.7269886991933308,-0.4259652984249177,1.0522468619641439,1014,0.0004386434696227998,0.019460575748193255,0.11053815434494554,0.3089270627991245,0.35781311401915417,-0.5476647486816968,0.29778235804744235
7,AR1 + EWMA Covariance + One-Step,0.2265332003309283,1.8755973456089088,0.09999698770302347,0.001999999999999999,0.0004718831843937717,False,1014,0.0008758676522770627,0.019281454401921826,0.2207186483738198,0.30608359957870074,0.7211057654759063,-0.38657469021629043,1.027221688979541,1014,0.00040398446788329095,0.019247512570287947,0.10180408590658932,0.30554478970542914,0.33318874789106045,-0.5318245855245425,0.25699667408832716
7,AR1 + EWMA Covariance + Two-Step,0.23258670023484798,1.850604614194524,0.09996999607030357,0.001999999999999999,0.00048368357340015244,False,1014,0.0008726548512639516,0.01927251644979994,0.21990902251851582,0.3059417139874325,0.7187938501499972,-0.3883867975942249,1.0209007316288252,1014,0.00038897127786379914,0.019237627359501394,0.09802076202167738,0.3053878668490371,0.3209713700581698,-0.5372048630658246,0.23819758649612877
7,AR1 + Sample Covariance + One-Step,0.23083370532499078,1.7744523851021596,0.09983967222164662,0.001999999999999999,0.00048725996485356676,False,1014,0.0007823795889173212,0.017253378498602697,0.19715965640716493,0.27388889269783023,0.7198526908671782,-0.3370842655284152,0.9139659635557533,1014,0.0002951196240637544,0.01718413067748522,0.0743701452640661,0.2727896176167706,0.272628210390856,-0.4777833215940801,0.16902650996492086
7,AR1 + Sample Covariance + Two-Step,0.23807936546845127,1.7915572167149958,0.09981254695533472,0.001999999999999999,0.0005046425143512601,False,1014,0.0007863756796975712,0.01725078726948686,0.19816667128378795,0.2738477582108473,0.7236380994260717,-0.33533621161458205,0.9217574760770835,1014,0.000281733165346311,0.017168329163314126,0.07099675766727037,0.2725387763557608,0.2605014912615376,-0.48167138760507444,0.1535340159989642
8,Simple + EWMA Covariance + One-Step,0.18685991457582268,0.800000000983307,0.09999755860768891,0.0019999999999999996,0.00037471038781938825,False,1014,0.0013862932948653568,0.01787171287133819,0.34934591030606993,0.2837046465618776,1.2313718317259763,-0.19900450733310182,2.4671585909609943,1014,0.001011582907045968,0.017925711871521262,0.254918892575584,0.28456185411506085,0.8958294616414366,-0.24254358379823326,1.3694245338222477
8,Simple + EWMA Covariance + Two-Step,0.18998808027396308,0.7972650450720992,0.09997635119278968,0.0019999999999999996,0.0003810031738459296,False,1014,0.0013854077113632569,0.01786683653341958,0.34912274326354076,0.2836272370972295,1.2309210738595566,-0.1991652494962154,2.4643503780959377,1014,0.0010044045375173273,0.017920805370378552,0.2531099434543665,0.2844839658240745,0.8897160257210779,-0.24411259965159338,1.35245916947289
8,AR1 + EWMA Covariance + One-Step,0.24170867486056546,1.9127102464911443,0.09999768555905392,0.0019999999999999996,0.0005002394611382084,False,1014,0.0015315541091101513,0.01904325455105366,0.3859516354957581,0.30230229417232174,1.276707596786393,-0.3159709875366581,2.930267160119559,1014,0.001031314647971943,0.019015561528917528,0.2598912912889296,0.30186268107457764,0.860958666251034,-0.4128300381791804,1.3686482287678068
8,AR1 + EWMA Covariance + Two-Step,0.24715299601599866,1.8961182860016237,0.09996734918243756,0.0019999999999999996,0.0005117461114325146,False,1014,0.001532669686229623,0.019044363346454308,0.38623276092986497,0.30231989575363155,1.277563158610693,-0.3156299170857555,2.934613573114962,1014,0.0010209235747971083,0.01901531021880164,0.2572727408488713,0.3018586916501661,0.8522952890388629,-0.41778986926792805,1.3438411413900382
8,Simple + Sample Covariance + One-Step,0.19233405463321315,0.7999738608523104,0.09999760612446819,0.0019999999999999996,0.00038667527757905746,False,1014,0.0011526704626689558,0.016855065391394385,0.2904729565925769,0.2675658681441666,1.085612894526845,-0.26576013020693456,1.7853583376793436,1014,0.0007659951850898985,0.016874053971307965,0.1930307866426544,0.26786730250537627,0.7206209374463692,-0.3173056262017645,0.8816611217769423
8,Simple + Sample Covariance + Two-Step,0.19556075108042875,0.7977427368348076,0.09997672345275843,0.0019999999999999996,0.0003932775314701757,False,1014,0.0011522935599329724,0.016853771909760198,0.29037797710310903,0.2675453347597897,1.085341209047129,-0.26583787461631003,1.7843576182857386,1014,0.0007590160284627966,0.0168731111293615,0.19127203917262475,0.26785233535348035,0.7140950961663491,-0.3182957420614425,0.8684281660461597
8,AR1 + Sample Covariance + One-Step,0.24089497170878446,1.9511576804144712,0.09983996622175628,0.0019999999999999996,0.0005066928081471753,False,1014,0.0012300078956654953,0.017422769288645345,0.30996198970770483,0.27657788812685585,1.1207041597104717,-0.28092662010612435,1.9833563301207424,1014,0.0007233150875183199,0.017376633975721922,0.18227540205461662,0.2758455127389347,0.6607879905123758,-0.415628063208894,0.7865700165945841
8,AR1 + Sample Covariance + Two-Step,0.24710963180149964,1.9385905048098604,0.0998122699237068,0.0019999999999999996,0.0005195544888305691,False,1014,0.0012321356974257108,0.017419508268279815,0.3104981957512791,0.2765261210334108,1.1228530403960055,-0.28056955166364184,1.989970929778368,1014,0.0007125812085951419,0.017374449425216272,0.17957046456597575,0.27581083407474827,0.651063853848866,-0.4195438927767495,0.7673090293882154
9,Simple + EWMA Covariance + One-Step,0.19779131432846092,0.7016829088258092,0.0999975453730776,0.001999999999999999,0.00039311323433433135,False,1013,0.0012844237574785563,0.019109868629483256,0.32367478688459617,0.3033597598843645,1.0669667823048627,-0.5754899636362628,2.0538125380923624,1013,0.000891310523144225,0.01919501801248014,0.2246102518323447,0.3047114644345666,0.7371243883099031,-0.6536099317611267,1.0477374745550256
9,Simple + EWMA Covariance + Two-Step,0.20141358738431314,0.7101732253153016,0.0999759583979764,0.001999999999999999,0.0004005798458193617,False,1013,0.0012840761693333736,0.01910089198058492,0.32358719467201014,0.30321726000081406,1.0671793375850087,-0.5754354292320252,2.053268544506948,1013,0.0008834963235140125,0.01918539163610369,0.22264107352553114,0.3045586504470538,0.7310285660864403,-0.6551504952964702,1.0319816874875611
9,Simple + Sample Covariance + One-Step,0.19958843878735177,0.7999707151501442,0.099997465924572,0.001999999999999999,0.00040573291476680496,False,1013,0.0012350372399505727,0.01821934041538196,0.31122938446754433,0.2892230627443734,1.076087714148235,-0.5605889179697257,1.9536911306720288,1013,0.0008293043251837679,0.018229248117841858,0.20898468994630953,0.2893803426450109,0.7221799795941065,-0.6403083129008481,0.958335046180486
